
========================================================================
epoch=1 docker_round=1 ok=False
#0 building with "default" instance using docker driver

#1 [internal] load build definition from env.dockerfile
#1 transferring dockerfile: 2.10kB done
#1 WARN: SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ENV "FORGE_API_KEY") (line 4)
#1 WARN: SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ENV "ANTHROPIC_AUTH_TOKEN") (line 9)
#1 WARN: SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ENV "OPENAI_API_KEY") (line 13)
#1 WARN: SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ENV "TAVILY_API_KEY") (line 14)
#1 WARN: SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ENV "GITHUB_TOKEN") (line 15)
#1 WARN: SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ENV "OPENAI_API_KEY") (line 32)
#1 WARN: SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ENV "ANTHROPIC_AUTH_TOKEN") (line 34)
#1 DONE 0.0s

#2 [internal] load metadata for docker.io/library/python:3.12-slim
#2 DONE 0.0s

#3 [internal] load .dockerignore
#3 transferring context: 2B done
#3 DONE 0.0s

#4 [1/9] FROM docker.io/library/python:3.12-slim@sha256:423ed6ab25b1921a477529254bfeeabf5855151dc2c3141699a1bfc852199fbf
#4 resolve docker.io/library/python:3.12-slim@sha256:423ed6ab25b1921a477529254bfeeabf5855151dc2c3141699a1bfc852199fbf 0.0s done
#4 DONE 0.0s

#5 [2/9] WORKDIR /app
#5 CACHED

#6 [3/9] RUN apt-get update && apt-get install -y --no-install-recommends     git     gcc     g++     python3-dev     libxml2-dev     libxslt1-dev     && rm -rf /var/lib/apt/lists/*
#6 ...

#7 [internal] load build context
#7 transferring context: 7.13kB 0.0s done
#7 DONE 0.0s

#6 [3/9] RUN apt-get update && apt-get install -y --no-install-recommends     git     gcc     g++     python3-dev     libxml2-dev     libxslt1-dev     && rm -rf /var/lib/apt/lists/*
#6 0.933 Hit:1 http://deb.debian.org/debian trixie InRelease
#6 1.637 Get:2 http://deb.debian.org/debian trixie-updates InRelease [47.3 kB]
#6 2.536 Get:3 http://deb.debian.org/debian-security trixie-security InRelease [43.4 kB]
#6 3.407 Get:4 http://deb.debian.org/debian trixie/main amd64 Packages [9671 kB]
#6 5.311 Get:5 http://deb.debian.org/debian trixie-updates/main amd64 Packages [5412 B]
#6 6.023 Get:6 http://deb.debian.org/debian-security trixie-security/main amd64 Packages [224 kB]
#6 6.615 Fetched 9992 kB in 6s (1568 kB/s)
#6 6.615 Reading package lists...
#6 7.145 Reading package lists...
#6 7.655 Building dependency tree...
#6 7.771 Reading state information...
#6 7.922 The following additional packages will be installed:
#6 7.922   binutils binutils-common binutils-x86-64-linux-gnu cpp cpp-14
#6 7.922   cpp-14-x86-64-linux-gnu cpp-x86-64-linux-gnu g++-14 g++-14-x86-64-linux-gnu
#6 7.922   g++-x86-64-linux-gnu gcc-14 gcc-14-x86-64-linux-gnu gcc-x86-64-linux-gnu
#6 7.923   git-man libasan8 libatomic1 libbinutils libbrotli1 libc-dev-bin libc6-dev
#6 7.923   libcc1-0 libcom-err2 libcrypt-dev libctf-nobfd0 libctf0 libcurl3t64-gnutls
#6 7.923   liberror-perl libexpat1 libexpat1-dev libgcc-14-dev libgcrypt20
#6 7.923   libgdbm-compat4t64 libgnutls30t64 libgomp1 libgpg-error0 libgprofng0
#6 7.923   libgssapi-krb5-2 libhwasan0 libidn2-0 libisl23 libitm1 libjansson4
#6 7.923   libjs-jquery libjs-sphinxdoc libjs-underscore libk5crypto3 libkeyutils1
#6 7.923   libkrb5-3 libkrb5support0 libldap2 liblsan0 libmpc3 libmpfr6 libnghttp2-14
#6 7.923   libnghttp3-9 libngtcp2-16 libngtcp2-crypto-gnutls8 libp11-kit0 libperl5.40
#6 7.923   libpsl5t64 libpython3-dev libpython3-stdlib libpython3.13 libpython3.13-dev
#6 7.923   libpython3.13-minimal libpython3.13-stdlib libquadmath0 librtmp1 libsasl2-2
#6 7.923   libsasl2-modules-db libsframe1 libssh2-1t64 libstdc++-14-dev libtasn1-6
#6 7.924   libtsan2 libubsan1 libunistring5 libxml2 libxslt1.1 linux-libc-dev
#6 7.924   media-types perl perl-modules-5.40 python3 python3-minimal python3.13
#6 7.924   python3.13-dev python3.13-minimal rpcsvc-proto zlib1g-dev
#6 7.925 Suggested packages:
#6 7.925   binutils-doc gprofng-gui binutils-gold cpp-doc gcc-14-locales cpp-14-doc
#6 7.925   g++-multilib g++-14-multilib gcc-14-doc gcc-multilib make manpages-dev
#6 7.925   autoconf automake libtool flex bison gdb gcc-doc gcc-14-multilib
#6 7.925   gdb-x86-64-linux-gnu gettext-base git-doc git-email git-gui gitk gitweb
#6 7.925   git-cvs git-mediawiki git-svn libc-devtools glibc-doc rng-tools gnutls-bin
#6 7.925   krb5-doc krb5-user sensible-utils libstdc++-14-doc pkg-config perl-doc
#6 7.925   libterm-readline-gnu-perl | libterm-readline-perl-perl
#6 7.925   libtap-harness-archive-perl python3-doc python3-tk python3-venv
#6 7.925   python3.13-venv python3.13-doc binfmt-support
#6 7.925 Recommended packages:
#6 7.925   patch less ssh-client manpages manpages-dev libgpg-error-l10n
#6 7.925   javascript-common krb5-locales libldap-common publicsuffix libsasl2-modules
#6 8.340 The following NEW packages will be installed:
#6 8.340   binutils binutils-common binutils-x86-64-linux-gnu cpp cpp-14
#6 8.340   cpp-14-x86-64-linux-gnu cpp-x86-64-linux-gnu g++ g++-14
#6 8.340   g++-14-x86-64-linux-gnu g++-x86-64-linux-gnu gcc gcc-14
#6 8.341   gcc-14-x86-64-linux-gnu gcc-x86-64-linux-gnu git git-man libasan8 libatomic1
#6 8.341   libbinutils libbrotli1 libc-dev-bin libc6-dev libcc1-0 libcom-err2
#6 8.341   libcrypt-dev libctf-nobfd0 libctf0 libcurl3t64-gnutls liberror-perl
#6 8.341   libexpat1 libexpat1-dev libgcc-14-dev libgcrypt20 libgdbm-compat4t64
#6 8.341   libgnutls30t64 libgomp1 libgpg-error0 libgprofng0 libgssapi-krb5-2
#6 8.341   libhwasan0 libidn2-0 libisl23 libitm1 libjansson4 libjs-jquery
#6 8.341   libjs-sphinxdoc libjs-underscore libk5crypto3 libkeyutils1 libkrb5-3
#6 8.341   libkrb5support0 libldap2 liblsan0 libmpc3 libmpfr6 libnghttp2-14
#6 8.341   libnghttp3-9 libngtcp2-16 libngtcp2-crypto-gnutls8 libp11-kit0 libperl5.40
#6 8.341   libpsl5t64 libpython3-dev libpython3-stdlib libpython3.13 libpython3.13-dev
#6 8.342   libpython3.13-minimal libpython3.13-stdlib libquadmath0 librtmp1 libsasl2-2
#6 8.342   libsasl2-modules-db libsframe1 libssh2-1t64 libstdc++-14-dev libtasn1-6
#6 8.342   libtsan2 libubsan1 libunistring5 libxml2 libxml2-dev libxslt1-dev libxslt1.1
#6 8.342   linux-libc-dev media-types perl perl-modules-5.40 python3 python3-dev
#6 8.343   python3-minimal python3.13 python3.13-dev python3.13-minimal rpcsvc-proto
#6 8.343   zlib1g-dev
#6 9.099 0 upgraded, 96 newly installed, 0 to remove and 0 not upgraded.
#6 9.099 Need to get 114 MB of archives.
#6 9.099 After this operation, 469 MB of additional disk space will be used.
#6 9.099 Get:1 http://deb.debian.org/debian trixie/main amd64 libexpat1 amd64 2.7.1-2 [108 kB]
#6 10.16 Get:2 http://deb.debian.org/debian trixie/main amd64 libpython3.13-minimal amd64 3.13.5-2+deb13u2 [862 kB]
#6 11.65 Get:3 http://deb.debian.org/debian trixie/main amd64 python3.13-minimal amd64 3.13.5-2+deb13u2 [2217 kB]
#6 13.18 Get:4 http://deb.debian.org/debian trixie/main amd64 python3-minimal amd64 3.13.5-1 [27.2 kB]
#6 14.01 Get:5 http://deb.debian.org/debian trixie/main amd64 media-types all 13.0.0 [29.3 kB]
#6 14.86 Get:6 http://deb.debian.org/debian trixie/main amd64 libpython3.13-stdlib amd64 3.13.5-2+deb13u2 [1958 kB]
#6 16.41 Get:7 http://deb.debian.org/debian trixie/main amd64 python3.13 amd64 3.13.5-2+deb13u2 [757 kB]
#6 17.85 Get:8 http://deb.debian.org/debian trixie/main amd64 libpython3-stdlib amd64 3.13.5-1 [10.2 kB]
#6 18.57 Get:9 http://deb.debian.org/debian trixie/main amd64 python3 amd64 3.13.5-1 [28.2 kB]
#6 19.45 Get:10 http://deb.debian.org/debian trixie/main amd64 perl-modules-5.40 all 5.40.1-6 [3019 kB]
#6 21.16 Get:11 http://deb.debian.org/debian trixie/main amd64 libgdbm-compat4t64 amd64 1.24-2 [50.3 kB]
